family,genus,species,nbr_country,latitude_min,latitude_max,latitude_mean,latitude_median,min_dist_equator,max_dist_equator,latitude_range,host_fam,host_spp,mode,ref
Torymidae,Megastigmus,tostini,1,-25.2303004,-25.2303004,-25.2303004,-25.2303004,25.2303004,25.2303004,0.001,0,0,sex,1
Torymidae,Megastigmus,transvaalensis,14,-34.9964962,40.033265,8.816337457,20.3243223,1.4419683,40.033265,75.0297612,2,20,sex,7
Torymidae,Megastigmus,trisulcatus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,1,1,sex,2
Torymidae,Megastigmus,tsugae,3,38.8949549,55,45.9580782,43.9792797,38.8949549,55,16.1050451,1,3,sex,3
Torymidae,Megastigmus,tsugaphilus,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,1,2,sex,2
Torymidae,Megastigmus,validus,1,41.5089324,41.5089324,41.5089324,41.5089324,41.5089324,41.5089324,0.001,1,1,sex,1
Torymidae,Megastigmus,variegatus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,2
Torymidae,Megastigmus,viggianii,2,10.3529588,14.5203896,12.4366742,12.4366742,10.3529588,14.5203896,4.1674308,1,1,sex,4
Torymidae,Megastigmus,voltairei,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,11
Torymidae,Megastigmus,walsinghami,1,-30.5343664,-30.5343664,-30.5343664,-30.5343664,30.5343664,30.5343664,0.001,0,0,sex,2
Torymidae,Megastigmus,zebrinus,2,-28.8166235,-21.9182855,-25.3674545,-25.3674545,21.9182855,28.8166235,6.898338,1,2,sex,2
Torymidae,Megastigmus,zvimendeli,3,-21.9182855,38.9597594,15.97250037,30.8760272,21.9182855,38.9597594,60.8780449,1,1,sex,6
Torymidae,Torymus,abbreviatus,8,45.9852129,64.574131,51.61795201,48.92038445,45.9852129,64.574131,18.5889181,3,14,sex,17
Torymidae,Torymus,absonus,1,31.9292352,31.9292352,31.9292352,31.9292352,31.9292352,31.9292352,0.001,0,0,sex,1
Torymidae,Torymus,aceris,3,46.603354,52.7954791,49.73851113,49.8167003,46.603354,52.7954791,6.1921251,1,2,sex,5
Torymidae,Torymus,acrophilae,3,47.2000338,50.6407351,49.2191564,49.8167003,47.2000338,50.6407351,3.4407013,1,1,sex,2
Torymidae,Torymus,advenus,9,21.2160437,41.6500201,35.31527376,38.8949549,21.2160437,41.6500201,20.4339764,3,8,sex,5
Torymidae,Torymus,aea,7,36.7014631,45.9896587,40.33797257,40.0757384,36.7014631,45.9896587,9.2881956,2,3,sex,9
Torymidae,Torymus,aeneoscapus,9,34.395342,47.3752671,40.78883323,39.5158825,34.395342,47.3752671,12.9799251,1,4,sex,2
Torymidae,Torymus,aereus,7,27.7567667,38.8949549,34.85024229,35.2048883,27.7567667,38.8949549,11.1381882,1,1,sex,2
Torymidae,Torymus,affinis,25,40.0028028,59.6749712,47.77932425,47.2000338,40.0028028,59.6749712,19.6721684,1,10,sex,54
Torymidae,Torymus,africanus,1,26.8234472,26.8234472,26.8234472,26.8234472,26.8234472,26.8234472,0.001,0,0,sex,2
Torymidae,Torymus,aiolomorphi,10,23.9739374,36.5748441,29.25121196,28.50000005,23.9739374,36.5748441,12.6009067,2,2,sex,3
Torymidae,Torymus,alaskensis,2,41.6500201,64.4459613,53.0479907,53.0479907,41.6500201,64.4459613,22.7959412,1,1,sex,2
Torymidae,Torymus,ambositrae,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,3
Torymidae,Torymus,amurensis,8,46.603354,54.7023545,50.62125209,51.0273447,46.603354,54.7023545,8.0990005,1,2,sex,9
Torymidae,Torymus,anastativorus,1,45.5643442,45.5643442,45.5643442,45.5643442,45.5643442,45.5643442,0.001,2,2,sex,2
Torymidae,Torymus,angelicae,12,42.6384261,59.6749712,49.8299939,48.96374105,42.6384261,59.6749712,17.0365451,2,21,sex,2
Torymidae,Torymus,anthobiae,7,47.1817585,59.6749712,50.82317346,49.4871968,47.1817585,59.6749712,12.4932127,1,1,sex,3
Torymidae,Torymus,anthomyiae,2,27.7567667,41.6809707,34.7188687,34.7188687,27.7567667,41.6809707,13.924204,2,2,sex,1
Torymidae,Torymus,antiquus,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,4
Torymidae,Torymus,anularius,1,46.8250388,46.8250388,46.8250388,46.8250388,46.8250388,46.8250388,0.001,0,0,sex,2
Torymidae,Torymus,apiomyiae,2,38.9597594,41.6171214,40.2884404,40.2884404,38.9597594,41.6171214,2.657362,1,1,sex,3
Torymidae,Torymus,approximatus,1,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,0.001,0,0,sex,4
Torymidae,Torymus,aprilis,2,-12.2115008,10.8677845,-0.67185815,-0.67185815,10.8677845,12.2115008,23.0792853,0,0,sex,2
Torymidae,Torymus,arcadius,1,39.000041,39.000041,39.000041,39.000041,39.000041,39.000041,0.001,0,0,sex,1
Torymidae,Torymus,arcella,3,38.9597594,49.4871968,45.22518827,47.2286086,38.9597594,49.4871968,10.5274374,0,0,sex,4
Torymidae,Torymus,arcticus,6,43.0285558,59.6749712,51.34967272,49.7693334,43.0285558,59.6749712,16.6464154,0,0,sex,4
Torymidae,Torymus,argei,1,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,0.001,1,2,sex,3
Torymidae,Torymus,armatus,17,-5.6816068,59.6749712,42.96736036,49.4871968,5.6816068,59.6749712,65.356578,3,10,sex,8
Torymidae,Torymus,arrogans,1,-23.3165934,-23.3165934,-23.3165934,-23.3165934,23.3165934,23.3165934,0.001,1,1,sex,2
Torymidae,Torymus,artemisiae,7,39.3763807,49.7219665,46.50624114,47.1817585,39.3763807,49.7219665,10.3455858,1,3,sex,6
Torymidae,Torymus,arundinis,16,41.6809707,59.6749712,49.17234641,49.1141745,41.6809707,59.6749712,17.9940005,3,8,sex,23
Torymidae,Torymus,asphondyliae,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,1,1,sex,1
Torymidae,Torymus,associatus,1,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,0.001,0,0,sex,2
Torymidae,Torymus,asteridis,2,41.6500201,43.4849133,42.5674667,42.5674667,41.6500201,43.4849133,1.8348932,0,0,sex,2
Torymidae,Torymus,atheatus,9,19.4326009,43.9792797,35.94207849,36.7014631,19.4326009,43.9792797,24.5466788,1,1,sex,1
Torymidae,Torymus,atriplicis,2,34.395342,36.7014631,35.54840255,35.54840255,34.395342,36.7014631,2.3061211,1,1,sex,2
Torymidae,Torymus,aucupariae,5,45.9896587,59.9393657,54.15228828,55.670249,45.9896587,59.9393657,13.949707,2,4,sex,6
Torymidae,Torymus,auratus,25,31.1728192,59.6749712,45.75581441,47.1817585,31.1728192,59.6749712,28.502152,2,28,sex,49
Torymidae,Torymus,austriacus,8,44.2250248,51.0834196,48.12775413,48.0139496,44.2250248,51.0834196,6.8583948,0,0,sex,3
Torymidae,Torymus,aztecus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,2
Torymidae,Torymus,azureus,31,34.5708167,64.574131,51.27546987,50.6407351,34.5708167,64.574131,30.0033143,4,9,sex,10
Torymidae,Torymus,baccharidis,2,36.7014631,41.6500201,39.1757416,39.1757416,36.7014631,41.6500201,4.948557,2,2,sex,5
Torymidae,Torymus,barsulicus,1,34.0476564,34.0476564,34.0476564,34.0476564,34.0476564,34.0476564,0.001,0,0,sex,1
Torymidae,Torymus,basalis,7,46.603354,59.6749712,52.10680083,52.2379891,46.603354,59.6749712,13.0716172,1,1,sex,8
Torymidae,Torymus,baudysi,12,46.603354,59.9393657,51.40391027,50.45005995,46.603354,59.9393657,13.3360117,1,4,sex,4
Torymidae,Torymus,bedeguaris,51,32.9407496,59.6749712,45.24691767,44.1534121,32.9407496,59.6749712,26.7342216,3,29,asex,2
Torymidae,Torymus,beneficus,2,29.0000001,36.5748441,32.7874221,32.7874221,29.0000001,36.5748441,7.574844,1,2,sex,2
Torymidae,Torymus,biarticulatus,1,-27.0628366,-27.0628366,-27.0628366,-27.0628366,27.0628366,27.0628366,0.001,0,0,sex,4
Torymidae,Torymus,bicoloratus,6,34.395342,43.9792797,38.6977701,37.798209,34.395342,43.9792797,9.5839377,1,4,sex,2
Torymidae,Torymus,bicolorus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,1
Torymidae,Torymus,bifasciipennis,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,2
Torymidae,Torymus,biorhizae,3,37.1232245,50.0000002,41.8663551,38.4758406,37.1232245,50.0000002,12.8767757,1,1,sex,9
Torymidae,Torymus,boharti,4,34.395342,39.5158825,36.29587608,35.6361399,34.395342,39.5158825,5.1205405,0,0,sex,1
Torymidae,Torymus,boops,6,43.0285558,59.6749712,51.68453203,51.3060897,43.0285558,59.6749712,16.6464154,2,3,sex,2
Torymidae,Torymus,borealis,2,47.1817585,59.6749712,53.42836485,53.42836485,47.1817585,59.6749712,12.4932127,1,1,sex,5
Torymidae,Torymus,bouceki,2,48.7411522,49.8167003,49.27892625,49.27892625,48.7411522,49.8167003,1.0755481,1,1,sex,2
Torymidae,Torymus,brachyurus,6,42.6384261,59.6749712,49.39420142,46.89255625,42.6384261,59.6749712,17.0365451,1,1,sex,3
Torymidae,Torymus,brevicoxa,1,38.6281733,38.6281733,38.6281733,38.6281733,38.6281733,38.6281733,0.001,1,1,sex,3
Torymidae,Torymus,breviscapus,1,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,0.001,0,0,sex,1
Torymidae,Torymus,brodiei,3,38.27312,50.0000002,42.7842507,40.0796319,38.27312,50.0000002,11.7268802,2,4,sex,5
Torymidae,Torymus,bruesi,1,38.7251776,38.7251776,38.7251776,38.7251776,38.7251776,38.7251776,0.001,0,0,sex,5
Torymidae,Torymus,calcaratus,22,10.3529588,59.9393657,43.41094593,45.77477855,10.3529588,59.9393657,49.5864069,2,15,sex,18
Torymidae,Torymus,caledonicus,2,56.7861112,59.6749712,58.2305412,58.2305412,56.7861112,59.6749712,2.88886,0,0,sex,1
Torymidae,Torymus,californicus,4,27.7567667,43.9792797,37.5218824,39.1757416,27.7567667,43.9792797,16.222513,1,22,sex,8
Torymidae,Torymus,campanulae,2,49.8167003,54.7023545,52.2595274,52.2595274,49.8167003,54.7023545,4.8856542,1,3,sex,5
Torymidae,Torymus,canariensis,3,28.5306525,49.4871968,39.5958255,40.7696272,28.5306525,49.4871968,20.9565443,2,6,sex,2
Torymidae,Torymus,capillaceus,13,19.4326009,43.6447642,36.70171778,38.7251776,19.4326009,43.6447642,24.2121633,3,11,sex,13
Torymidae,Torymus,capitis,5,38.8949549,44.4308975,40.4687772,39.5158825,38.8949549,44.4308975,5.5359426,1,2,sex,3
Torymidae,Torymus,capitonis,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,1
Torymidae,Torymus,caudatulus,2,46.603354,52.7954791,49.69941655,49.69941655,46.603354,52.7954791,6.1921251,0,0,sex,2
Torymidae,Torymus,caudatus,21,36.5748441,64.574131,50.80873039,49.8167003,36.5748441,64.574131,27.9992869,1,2,sex,9
Torymidae,Torymus,cecidicolus,2,-29.8517999,-12.2852509,-21.0685254,-21.0685254,12.2852509,29.8517999,17.566549,1,1,sex,9
Torymidae,Torymus,cecidomyae,8,36.7014631,55,44.22818678,40.477978,36.7014631,55,18.2985369,1,4,sex,8
Torymidae,Torymus,celticolus,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,1,1,sex,3
Torymidae,Torymus,celtidigalla,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,1,1,sex,3
Torymidae,Torymus,centor,1,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,0.001,0,0,sex,1
Torymidae,Torymus,cerri,4,46.603354,51.0834196,48.01714148,47.19089615,46.603354,51.0834196,4.4800656,1,3,sex,9
Torymidae,Torymus,chapadae,1,-12.2115008,-12.2115008,-12.2115008,-12.2115008,12.2115008,12.2115008,0.001,0,0,sex,1
Torymidae,Torymus,chaubattiensis,2,27.1303344,49.4871968,38.3087656,38.3087656,27.1303344,49.4871968,22.3568624,1,2,sex,2
Torymidae,Torymus,chilensis,1,-31.7613364,-31.7613364,-31.7613364,-31.7613364,31.7613364,31.7613364,0.001,0,0,sex,2
Torymidae,Torymus,chlorocopes,4,49.8167003,59.6749712,54.10800378,53.4701718,49.8167003,59.6749712,9.8582709,1,1,sex,7
Torymidae,Torymus,chloromerus,22,40.0028028,59.6749712,50.90299076,50.86207735,40.0028028,59.6749712,19.6721684,4,29,sex,38
Torymidae,Torymus,chrysocephalus,5,49.4871968,59.6749712,53.61155822,52.2928116,49.4871968,59.6749712,10.1877744,0,0,sex,7
Torymidae,Torymus,chrysochlorus,16,34.395342,55,41.80784218,40.1524944,34.395342,55,20.604658,1,20,sex,3
Torymidae,Torymus,cingulatus,16,39.7837304,59.6749712,48.37971263,48.3869719,39.7837304,59.6749712,19.8912408,2,17,sex,10
Torymidae,Torymus,citripes,9,34.395342,55,40.59270193,38.8949549,34.395342,55,20.604658,1,4,sex,2
Torymidae,Torymus,coccineus,4,37.1232245,45.709097,41.71530475,42.01444875,37.1232245,45.709097,8.5858725,1,2,sex,2
Torymidae,Torymus,coeruleus,3,27.7567667,40.0757384,35.51922757,38.7251776,27.7567667,40.0757384,12.3189717,1,3,sex,4
Torymidae,Torymus,coloradensis,6,38.27312,43.6447642,40.10175933,39.15873705,38.27312,43.6447642,5.3716442,1,1,sex,2
Torymidae,Torymus,condaliae,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,0,0,sex,1
Torymidae,Torymus,confinis,12,44.1534121,59.6749712,51.03758377,50.45005995,44.1534121,59.6749712,15.5215591,1,1,sex,22
Torymidae,Torymus,confluens,1,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,0.001,1,1,sex,2
Torymidae,Torymus,contractus,1,59.6749712,59.6749712,59.6749712,59.6749712,59.6749712,59.6749712,0.001,0,0,sex,2
Torymidae,Torymus,contubernalis,2,47.1817585,59.6749712,53.42836485,53.42836485,47.1817585,59.6749712,12.4932127,1,1,sex,5
Torymidae,Torymus,corni,6,45.9852129,54.7023545,48.581569,47.19089615,45.9852129,54.7023545,8.7171416,1,2,sex,5
Torymidae,Torymus,crassiceps,1,59.6749712,59.6749712,59.6749712,59.6749712,59.6749712,59.6749712,0.001,0,0,sex,2
Torymidae,Torymus,crassus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,2,sex,2
Torymidae,Torymus,cretaceus,1,42.6384261,42.6384261,42.6384261,42.6384261,42.6384261,42.6384261,0.001,0,0,sex,1
Torymidae,Torymus,cribratus,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,1,1,sex,2
Torymidae,Torymus,cruentatus,1,41.6500201,41.6500201,41.6500201,41.6500201,41.6500201,41.6500201,0.001,0,0,sex,2
Torymidae,Torymus,cultratus,2,38.9597594,49.4871968,44.2234781,44.2234781,38.9597594,49.4871968,10.5274374,0,0,sex,2
Torymidae,Torymus,cultriventris,12,38.9597594,54.7023545,48.62847363,49.65194855,38.9597594,54.7023545,15.7425951,3,6,sex,4
Torymidae,Torymus,cupratus,6,45.9852129,64.574131,53.65585473,52.2595274,45.9852129,64.574131,18.5889181,0,0,sex,7
Torymidae,Torymus,cupreus,13,17.1750495,55.670249,44.41113201,47.286747,17.1750495,55.670249,38.4951995,2,5,sex,12
Torymidae,Torymus,cuprigaster,1,46.8250388,46.8250388,46.8250388,46.8250388,46.8250388,46.8250388,0.001,0,0,sex,1
Torymidae,Torymus,curticauda,6,49.4871968,59.6749712,52.71752468,52.26540035,49.4871968,59.6749712,10.1877744,0,0,sex,2
Torymidae,Torymus,curtisi,3,46.603354,52.7954791,48.86628897,47.2000338,46.603354,52.7954791,6.1921251,1,2,sex,2
Torymidae,Torymus,curvatulus,1,52.2379891,52.2379891,52.2379891,52.2379891,52.2379891,52.2379891,0.001,0,0,sex,1
Torymidae,Torymus,cyaneus,23,38.9597594,63.2467777,49.14272747,48.7411522,38.9597594,63.2467777,24.2870183,1,16,sex,10
Torymidae,Torymus,cyprianus,1,34.9823018,34.9823018,34.9823018,34.9823018,34.9823018,34.9823018,0.001,0,0,sex,1
Torymidae,Torymus,dasyneurae,8,31.8160381,43.1700264,37.47718061,38.06199115,31.8160381,43.1700264,11.3539883,1,3,sex,2
Torymidae,Torymus,dennoi,1,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,0.001,1,1,sex,1
Torymidae,Torymus,denticulatus,4,19.4326009,39.4225192,32.4879813,35.54840255,19.4326009,39.4225192,19.9899183,1,10,sex,2
Torymidae,Torymus,diabolus,1,40.7305991,40.7305991,40.7305991,40.7305991,40.7305991,40.7305991,0.001,1,1,sex,1
Torymidae,Torymus,difficilis,2,46.603354,51.0834196,48.8433868,48.8433868,46.603354,51.0834196,4.4800656,0,0,sex,5
Torymidae,Torymus,dorycnicola,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,1,1,sex,3
Torymidae,Torymus,druparum,14,-42.0350669,64.6863136,38.06699582,49.1141745,34.9964962,64.6863136,106.7213805,2,10,sex,8
Torymidae,Torymus,dryophantae,1,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,0.001,1,2,sex,4
Torymidae,Torymus,dubiosus,1,38.8949549,38.8949549,38.8949549,38.8949549,38.8949549,38.8949549,0.001,0,0,sex,2
Torymidae,Torymus,duplicatus,6,27.7567667,54,40.41539852,40.9376885,27.7567667,54,26.2432333,1,1,sex,2
Torymidae,Torymus,durus,3,38.8949549,41.9216734,40.82221613,41.6500201,38.8949549,41.9216734,3.0267185,2,3,sex,4
Torymidae,Torymus,eadyi,6,42.6073975,52.7954791,48.2861049,48.0452754,42.6073975,52.7954791,10.1880816,1,1,sex,2
Torymidae,Torymus,ebrius,6,31.8160381,41.6500201,38.29755548,39.48534665,31.8160381,41.6500201,9.833982,1,1,sex,3
Torymidae,Torymus,eglanteriae,6,47.1817585,59.6749712,51.12084967,50.2853082,47.1817585,59.6749712,12.4932127,2,6,sex,15
Torymidae,Torymus,egypticus,1,26.2540493,26.2540493,26.2540493,26.2540493,26.2540493,26.2540493,0.001,1,1,sex,1
Torymidae,Torymus,elegantissimus,2,27.7567667,50.0000002,38.87838345,38.87838345,27.7567667,50.0000002,22.2432335,1,4,sex,4
Torymidae,Torymus,epilobii,2,51.0834196,52.2379891,51.66070435,51.66070435,51.0834196,52.2379891,1.1545695,1,1,sex,2
Torymidae,Torymus,ermolenkoi,3,38.6281733,51.15092055,43.76267542,41.5089324,38.6281733,51.15092055,12.52274725,1,4,sex,2
Torymidae,Torymus,erucarum,24,32.9407496,59.6749712,46.88719243,47.19089615,32.9407496,59.6749712,26.7342216,4,12,sex,30
Torymidae,Torymus,eumelis,1,-31.7613364,-31.7613364,-31.7613364,-31.7613364,31.7613364,31.7613364,0.001,0,0,sex,2
Torymidae,Torymus,euphorbiae,3,46.603354,47.2000338,46.99504877,47.1817585,46.603354,47.2000338,0.5966798,1,1,sex,14
Torymidae,Torymus,eurytomae,5,39.7837304,51.6568453,46.25440222,47.286747,39.7837304,51.6568453,11.8731149,3,4,sex,4
Torymidae,Torymus,evansi,1,31.8160381,31.8160381,31.8160381,31.8160381,31.8160381,31.8160381,0.001,0,0,sex,1
Torymidae,Torymus,ezomatsuanus,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,1,1,sex,1
Torymidae,Torymus,fagi,3,46.603354,52.0977181,49.9281639,51.0834196,45.5643442,52.0977181,5.4943641,1,1,sex,4
Torymidae,Torymus,fagineus,9,45.5643442,59.6749712,50.49594312,49.8167003,45.5643442,59.6749712,14.110627,1,1,sex,3
Torymidae,Torymus,fagopirum,18,27.7567667,54,40.72254165,39.7959809,27.7567667,54,26.2432333,2,9,sex,31
Torymidae,Torymus,fastuosus,15,38.9597594,59.6749712,48.36476836,49.4871968,38.9597594,59.6749712,20.7152118,1,2,sex,7
Torymidae,Torymus,favardi,2,40.0028028,46.603354,43.3030784,43.3030784,40.0028028,46.603354,6.6005512,2,3,sex,2
Torymidae,Torymus,femoralis,1,28.5306525,28.5306525,28.5306525,28.5306525,28.5306525,28.5306525,0.001,0,0,sex,3
Torymidae,Torymus,ferrugineipes,5,27.7567667,41.6500201,35.01488172,34.5708167,27.7567667,41.6500201,13.8932534,0,0,sex,2
Torymidae,Torymus,festivus,4,36.7014631,65.0000004,52.53167613,54.2126205,36.7014631,65.0000004,28.2985373,1,1,sex,2
Torymidae,Torymus,filipendulae,5,45.0819456,52.7954791,49.88386218,49.8167003,45.0819456,52.7954791,7.7135335,1,1,sex,2
Torymidae,Torymus,fischeri,1,47.2000338,47.2000338,47.2000338,47.2000338,47.2000338,47.2000338,0.001,1,1,sex,7
Torymidae,Torymus,flavicollis,1,-12.2115008,-12.2115008,-12.2115008,-12.2115008,12.2115008,12.2115008,0.001,0,0,sex,1
Torymidae,Torymus,flavicoxa,11,36.7014631,55,44.55478306,43.4849133,36.7014631,55,18.2985369,1,7,sex,19
Torymidae,Torymus,flavigastris,1,23.9739374,23.9739374,23.9739374,23.9739374,23.9739374,23.9739374,0.001,1,1,sex,2
Torymidae,Torymus,flavipes,28,30.8760272,63.2467777,47.35679344,47.19089615,30.8760272,63.2467777,32.3707505,7,49,sex,97
Torymidae,Torymus,flaviventris,2,38.27312,41.6500201,39.96157005,39.96157005,38.27312,41.6500201,3.3769001,0,0,sex,3
Torymidae,Torymus,flavocinctus,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,1,1,sex,1
Torymidae,Torymus,flavovariegatus,1,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,0.001,1,1,sex,2
Torymidae,Torymus,flavus,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,2
Torymidae,Torymus,floridensis,1,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,0.001,1,2,sex,5
Torymidae,Torymus,fonscolombei,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,1,1,sex,6
Torymidae,Torymus,formosus,13,40.0028028,59.6749712,49.43307038,49.7219665,40.0028028,59.6749712,19.6721684,1,2,sex,19
Torymidae,Torymus,fractiosus,2,46.603354,49.4871968,48.0452754,48.0452754,46.603354,49.4871968,2.8838428,1,1,sex,2
Torymidae,Torymus,frankiei,1,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,0.001,1,1,sex,1
Torymidae,Torymus,frater,2,47.1817585,59.6749712,53.42836485,53.42836485,47.1817585,59.6749712,12.4932127,1,1,sex,4
Torymidae,Torymus,frumenti,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,1,1,sex,2
Torymidae,Torymus,fujianensis,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,1
Torymidae,Torymus,fullawayi,4,19.4326009,43.9792797,33.62717143,35.54840255,19.4326009,43.9792797,24.5466788,1,9,sex,8
Torymidae,Torymus,fulvus,3,39.5162234,41.9216734,41.05830657,41.7370229,39.5162234,41.9216734,2.40545,0,0,sex,2
Torymidae,Torymus,fuscicornis,10,5.89168285,59.9393657,47.40937761,50.45005995,5.89168285,59.9393657,54.04768285,1,2,sex,15
Torymidae,Torymus,fuscipes,4,44.3053476,59.6749712,52.1248434,52.2595274,44.3053476,59.6749712,15.3696236,1,2,sex,7
Torymidae,Torymus,gahani,1,43.9792797,43.9792797,43.9792797,43.9792797,43.9792797,43.9792797,0.001,0,0,sex,3
Torymidae,Torymus,galeobdolonis,1,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,0.001,1,1,sex,1
Torymidae,Torymus,galii,9,40.0028028,59.6749712,50.08783853,49.8167003,40.0028028,59.6749712,19.6721684,2,3,sex,6
Torymidae,Torymus,gansuensis,1,39.054054,39.054054,39.054054,39.054054,39.054054,39.054054,0.001,0,0,sex,1
Torymidae,Torymus,genisticola,4,40.0028028,59.6749712,49.74541778,49.65194855,40.0028028,59.6749712,19.6721684,1,3,sex,3
Torymidae,Torymus,geranii,27,31.1667049,63.2467777,45.34035157,45.9852129,31.1667049,63.2467777,32.0800728,2,10,sex,6
Torymidae,Torymus,giraudianus,4,46.603354,59.6749712,50.74138895,48.3436153,46.603354,59.6749712,13.0716172,1,3,sex,10
Torymidae,Torymus,globiceps,1,59.6749712,59.6749712,59.6749712,59.6749712,59.6749712,59.6749712,0.001,0,0,sex,4
Torymidae,Torymus,gloriosus,2,49.8167003,52.7954791,51.3060897,51.3060897,49.8167003,52.7954791,2.9787788,0,0,sex,1
Torymidae,Torymus,gracilior,5,39.3763807,59.6749712,47.6030197,46.603354,39.3763807,59.6749712,20.2985905,0,0,sex,6
Torymidae,Torymus,grahami,4,46.603354,52.7954791,50.37708625,51.05475595,46.603354,52.7954791,6.1921251,0,0,sex,2
Torymidae,Torymus,graminis,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,5
Torymidae,Torymus,guyanaus,1,4.8417097,4.8417097,4.8417097,4.8417097,4.8417097,4.8417097,0.001,0,0,sex,1
Torymidae,Torymus,hainesi,9,12.3724928,36.7014631,23.75394102,19.4326009,12.3724928,36.7014631,24.3289703,1,1,sex,12
Torymidae,Torymus,halimi,1,28.5306525,28.5306525,28.5306525,28.5306525,28.5306525,28.5306525,0.001,1,1,sex,4
Torymidae,Torymus,hederae,7,46.603354,59.6749712,51.60910259,49.8167003,46.603354,59.6749712,13.0716172,1,1,sex,6
Torymidae,Torymus,helianthi,4,31.8160381,50.0000002,40.3659786,39.82393805,31.8160381,50.0000002,18.1839621,1,1,sex,6
Torymidae,Torymus,helveticus,2,46.7985624,49.8167003,48.30763135,48.30763135,46.7985624,49.8167003,3.0181379,0,0,sex,1
Torymidae,Torymus,heterobiae,1,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,52.7954791,0.001,1,1,sex,1
Torymidae,Torymus,heyeri,15,40.0028028,59.6749712,47.80347899,46.7985624,40.0028028,59.6749712,19.6721684,1,4,sex,6
Torymidae,Torymus,himachalicus,1,31.9292352,31.9292352,31.9292352,31.9292352,31.9292352,31.9292352,0.001,0,0,sex,1
Torymidae,Torymus,hircinus,2,37.1232245,38.4758406,37.79953255,37.79953255,37.1232245,38.4758406,1.3526161,0,0,sex,2
Torymidae,Torymus,hirsutus,1,34.395342,34.395342,34.395342,34.395342,34.395342,34.395342,0.001,1,1,sex,2
Torymidae,Torymus,hobbsi,3,36.7014631,43.9792797,39.80197347,38.7251776,36.7014631,43.9792797,7.2778166,0,0,sex,1
Torymidae,Torymus,holcaspoideus,3,-12.2115008,41.6500201,7.008590367,-8.4127482,8.4127482,41.6500201,53.8615209,0,0,sex,4
Torymidae,Torymus,hornigi,1,47.2000338,47.2000338,47.2000338,47.2000338,47.2000338,47.2000338,0.001,1,3,sex,2
Torymidae,Torymus,huberi,1,31.8160381,31.8160381,31.8160381,31.8160381,31.8160381,31.8160381,0.001,0,0,sex,6
Torymidae,Torymus,hylesini,5,46.603354,59.6749712,52.22569874,52.2379891,46.603354,59.6749712,13.0716172,1,1,sex,3
